Seq_num,Word,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining
78706,TRANSLATE,0,0,0,0,0,0,0
78707,TRANSLATED,0,0,0,0,0,0,0
78708,TRANSLATES,0,0,0,0,0,0,0
78709,TRANSLATING,0,0,0,0,0,0,0
78710,TRANSLATION,0,0,0,0,0,0,0
78711,TRANSLATIONAL,0,0,0,0,0,0,0
78712,TRANSLATIONS,0,0,0,0,0,0,0
78713,TRANSLATOR,0,0,0,0,0,0,0
78714,TRANSLATORS,0,0,0,0,0,0,0
78715,TRANSLITERATE,0,0,0,0,0,0,0
78716,TRANSLITERATED,0,0,0,0,0,0,0
78717,TRANSLITERATES,0,0,0,0,0,0,0
78718,TRANSLITERATING,0,0,0,0,0,0,0
78719,TRANSLITERATION,0,0,0,0,0,0,0
78720,TRANSLITERATIONS,0,0,0,0,0,0,0
78721,TRANSLOAD,0,0,0,0,0,0,0
78722,TRANSLOADING,0,0,0,0,0,0,0
78723,TRANSLUCENCE,0,0,0,0,0,0,0
78724,TRANSLUCENCES,0,0,0,0,0,0,0
78725,TRANSLUCENCIES,0,0,0,0,0,0,0
78726,TRANSLUCENCY,0,0,0,0,0,0,0
78727,TRANSLUCENT,0,0,0,0,0,0,0
78728,TRANSLUCENTLY,0,0,0,0,0,0,0
78729,TRANSMIGRATE,0,0,0,0,0,0,0
78730,TRANSMIGRATED,0,0,0,0,0,0,0
78731,TRANSMIGRATES,0,0,0,0,0,0,0
78732,TRANSMIGRATING,0,0,0,0,0,0,0
78733,TRANSMIGRATION,0,0,0,0,0,0,0
78734,TRANSMIGRATIONS,0,0,0,0,0,0,0
78735,TRANSMISSIBLE,0,0,0,0,0,0,0
78736,TRANSMISSION,0,0,0,0,0,0,0
78737,TRANSMISSIONS,0,0,0,0,0,0,0
78738,TRANSMISSIVE,0,0,0,0,0,0,0
78739,TRANSMIT,0,0,0,0,0,0,0
78740,TRANSMITS,0,0,0,0,0,0,0
78741,TRANSMITTABLE,0,0,0,0,0,0,0
78742,TRANSMITTAL,0,0,0,0,0,0,0
78743,TRANSMITTALS,0,0,0,0,0,0,0
78744,TRANSMITTANCE,0,0,0,0,0,0,0
78745,TRANSMITTANCES,0,0,0,0,0,0,0
78746,TRANSMITTED,0,0,0,0,0,0,0
78747,TRANSMITTER,0,0,0,0,0,0,0
78748,TRANSMITTERS,0,0,0,0,0,0,0
78749,TRANSMITTING,0,0,0,0,0,0,0
78750,TRANSMOGRIFICATION,0,0,0,0,0,0,0
78751,TRANSMOGRIFICATIONS,0,0,0,0,0,0,0
78752,TRANSMOGRIFIED,0,0,0,0,0,0,0
78753,TRANSMOGRIFIES,0,0,0,0,0,0,0
78754,TRANSMOGRIFY,0,0,0,0,0,0,0
78755,TRANSMOGRIFYING,0,0,0,0,0,0,0
78756,TRANSMUTABLE,0,0,0,0,0,0,0
78757,TRANSMUTATION,0,0,0,0,0,0,0
78758,TRANSMUTATIONS,0,0,0,0,0,0,0
78759,TRANSMUTE,0,0,0,0,0,0,0
78760,TRANSMUTED,0,0,0,0,0,0,0
78761,TRANSMUTES,0,0,0,0,0,0,0
78762,TRANSMUTING,0,0,0,0,0,0,0
78763,TRANSNATIONAL,0,0,0,0,0,0,0
78764,TRANSNATIONALS,0,0,0,0,0,0,0
78765,TRANSOCEANIC,0,0,0,0,0,0,0
78766,TRANSOM,0,0,0,0,0,0,0
78767,TRANSOMS,0,0,0,0,0,0,0
78768,TRANSPACIFIC,0,0,0,0,0,0,0
78769,TRANSPARENCIES,0,0,0,0,0,0,0
78770,TRANSPARENCY,0,2009,0,0,0,0,0
78771,TRANSPARENT,0,0,0,0,0,0,0
78772,TRANSPARENTLY,0,0,0,0,0,0,0
78773,TRANSPIRATION,0,0,0,0,0,0,0
78774,TRANSPIRATIONS,0,0,0,0,0,0,0
78775,TRANSPIRE,0,0,0,0,0,0,0
78776,TRANSPIRED,0,0,0,0,0,0,0
78777,TRANSPIRES,0,0,0,0,0,0,0
78778,TRANSPIRING,0,0,0,0,0,0,0
78779,TRANSPLANT,0,0,0,0,0,0,0
78780,TRANSPLANTATION,0,0,0,0,0,0,0
78781,TRANSPLANTATIONS,0,0,0,0,0,0,0
78782,TRANSPLANTED,0,0,0,0,0,0,0
78783,TRANSPLANTING,0,0,0,0,0,0,0
78784,TRANSPLANTS,0,0,0,0,0,0,0
78785,TRANSPOLAR,0,0,0,0,0,0,0
78786,TRANSPONDER,0,0,0,0,0,0,0
78787,TRANSPONDERS,0,0,0,0,0,0,0
78788,TRANSPORT,0,0,0,0,0,0,0
78789,TRANSPORTABILITY,0,0,0,0,0,0,0
78790,TRANSPORTABLE,0,0,0,0,0,0,0
78791,TRANSPORTATION,0,0,0,0,0,0,0
78792,TRANSPORTATIONS,0,0,0,0,0,0,0
78793,TRANSPORTED,0,0,0,0,0,0,0
78794,TRANSPORTER,0,0,0,0,0,0,0
78795,TRANSPORTERS,0,0,0,0,0,0,0
78796,TRANSPORTING,0,0,0,0,0,0,0
78797,TRANSPORTS,0,0,0,0,0,0,0
78798,TRANSPOSE,0,0,0,0,0,0,0
78799,TRANSPOSED,0,0,0,0,0,0,0
78800,TRANSPOSES,0,0,0,0,0,0,0
78801,TRANSPOSING,0,0,0,0,0,0,0
78802,TRANSPOSITION,0,0,0,0,0,0,0
78803,TRANSPOSITIONS,0,0,0,0,0,0,0
78804,TRANSSEXUAL,0,0,0,0,0,0,0
78805,TRANSSEXUALISM,0,0,0,0,0,0,0
78806,TRANSSEXUALISMS,0,0,0,0,0,0,0
78807,TRANSSEXUALS,0,0,0,0,0,0,0
78808,TRANSSHIP,0,0,0,0,0,0,0
78809,TRANSSHIPMENT,0,0,0,0,0,0,0
78810,TRANSSHIPMENTS,0,0,0,0,0,0,0
78811,TRANSSHIPPED,0,0,0,0,0,0,0
78812,TRANSSHIPPING,0,0,0,0,0,0,0
78813,TRANSSHIPS,0,0,0,0,0,0,0
78814,TRANSUBSTANTIATION,0,0,0,0,0,0,0
78815,TRANSUBSTANTIATIONS,0,0,0,0,0,0,0
78816,TRANSVERSE,0,0,0,0,0,0,0
78817,TRANSVERSELY,0,0,0,0,0,0,0
78818,TRANSVERSES,0,0,0,0,0,0,0
78819,TRANSVESTISM,0,0,0,0,0,0,0
78820,TRANSVESTISMS,0,0,0,0,0,0,0
78821,TRANSVESTITE,0,0,0,0,0,0,0
78822,TRANSVESTITES,0,0,0,0,0,0,0
78823,TRAP,0,0,0,0,0,0,0
78824,TRAPDOOR,0,0,0,0,0,0,0
78825,TRAPDOORS,0,0,0,0,0,0,0
78826,TRAPEZE,0,0,0,0,0,0,0
78827,TRAPEZES,0,0,0,0,0,0,0
78828,TRAPEZIA,0,0,0,0,0,0,0
78829,TRAPEZIUM,0,0,0,0,0,0,0
78830,TRAPEZIUMS,0,0,0,0,0,0,0
78831,TRAPEZOID,0,0,0,0,0,0,0
78832,TRAPEZOIDAL,0,0,0,0,0,0,0
78833,TRAPEZOIDS,0,0,0,0,0,0,0
78834,TRAPPED,0,0,0,0,0,0,0
78835,TRAPPER,0,0,0,0,0,0,0
78836,TRAPPERS,0,0,0,0,0,0,0
78837,TRAPPING,0,0,0,0,0,0,0
78838,TRAPPINGS,0,0,0,0,0,0,0
78839,TRAPS,0,0,0,0,0,0,0
78840,TRAPSHOOTING,0,0,0,0,0,0,0
78841,TRAPSHOOTINGS,0,0,0,0,0,0,0
78842,TRASH,0,0,0,0,0,0,0
78843,TRASHED,0,0,0,0,0,0,0
78844,TRASHES,0,0,0,0,0,0,0
78845,TRASHIER,0,0,0,0,0,0,0
78846,TRASHIEST,0,0,0,0,0,0,0
78847,TRASHINESS,0,0,0,0,0,0,0
78848,TRASHINESSES,0,0,0,0,0,0,0
78849,TRASHING,0,0,0,0,0,0,0
78850,TRASHY,0,0,0,0,0,0,0
78851,TRAUMA,0,0,0,0,0,0,0
78852,TRAUMAS,0,0,0,0,0,0,0
78853,TRAUMATA,0,0,0,0,0,0,0
78854,TRAUMATIC,2009,0,0,0,0,0,0
78855,TRAUMATICALLY,0,0,0,0,0,0,0
78856,TRAUMATIZE,0,0,0,0,0,0,0
78857,TRAUMATIZED,0,0,0,0,0,0,0
78858,TRAUMATIZES,0,0,0,0,0,0,0
78859,TRAUMATIZING,0,0,0,0,0,0,0
78860,TRAUNCH,0,0,0,0,0,0,0
78861,TRAUNCHES,0,0,0,0,0,0,0
78862,TRAVAIL,0,0,0,0,0,0,0
78863,TRAVAILED,0,0,0,0,0,0,0
78864,TRAVAILING,0,0,0,0,0,0,0
78865,TRAVAILS,0,0,0,0,0,0,0
78866,TRAVEL,0,0,0,0,0,0,0
78867,TRAVELED,0,0,0,0,0,0,0
78868,TRAVELER,0,0,0,0,0,0,0
78869,TRAVELERS,0,0,0,0,0,0,0
78870,TRAVELING,0,0,0,0,0,0,0
78871,TRAVELINGS,0,0,0,0,0,0,0
78872,TRAVELLED,0,0,0,0,0,0,0
78873,TRAVELLER,0,0,0,0,0,0,0
78874,TRAVELLERS,0,0,0,0,0,0,0
78875,TRAVELLING,0,0,0,0,0,0,0
78876,TRAVELOG,0,0,0,0,0,0,0
78877,TRAVELOGS,0,0,0,0,0,0,0
78878,TRAVELOGUE,0,0,0,0,0,0,0
78879,TRAVELOGUES,0,0,0,0,0,0,0
78880,TRAVELS,0,0,0,0,0,0,0
78881,TRAVERSAL,0,0,0,0,0,0,0
78882,TRAVERSALS,0,0,0,0,0,0,0
78883,TRAVERSE,0,0,0,0,0,0,0
78884,TRAVERSED,0,0,0,0,0,0,0
78885,TRAVERSES,0,0,0,0,0,0,0
78886,TRAVERSING,0,0,0,0,0,0,0
78887,TRAVESTIED,0,0,0,0,0,0,0
78888,TRAVESTIES,0,0,0,0,0,0,0
78889,TRAVESTY,0,0,0,0,0,0,0
78890,TRAVESTYING,0,0,0,0,0,0,0
78891,TRAWL,0,0,0,0,0,0,0
78892,TRAWLED,0,0,0,0,0,0,0
78893,TRAWLER,0,0,0,0,0,0,0
78894,TRAWLERS,0,0,0,0,0,0,0
78895,TRAWLING,0,0,0,0,0,0,0
78896,TRAWLS,0,0,0,0,0,0,0
78897,TRAY,0,0,0,0,0,0,0
78898,TRAYS,0,0,0,0,0,0,0
78899,TREACHERIES,0,0,0,0,0,0,0
78900,TREACHEROUS,0,0,0,0,0,0,0
78901,TREACHEROUSLY,0,0,0,0,0,0,0
78902,TREACHEROUSNESS,0,0,0,0,0,0,0
78903,TREACHEROUSNESSES,0,0,0,0,0,0,0
78904,TREACHERY,0,0,0,0,0,0,0
78905,TREACLE,0,0,0,0,0,0,0
78906,TREACLES,0,0,0,0,0,0,0
78907,TREACLY,0,0,0,0,0,0,0
78908,TREAD,0,0,0,0,0,0,0
78909,TREADING,0,0,0,0,0,0,0
78910,TREADLE,0,0,0,0,0,0,0
78911,TREADLED,0,0,0,0,0,0,0
78912,TREADLES,0,0,0,0,0,0,0
78913,TREADLING,0,0,0,0,0,0,0
78914,TREADMILL,0,0,0,0,0,0,0
78915,TREADMILLS,0,0,0,0,0,0,0
78916,TREADS,0,0,0,0,0,0,0
78917,TREASON,0,0,0,0,0,0,0
78918,TREASONABLE,0,0,0,0,0,0,0
78919,TREASONOUS,0,0,0,0,0,0,0
78920,TREASONS,0,0,0,0,0,0,0
78921,TREASURE,0,0,0,0,0,0,0
78922,TREASURED,0,0,0,0,0,0,0
78923,TREASURER,0,0,0,0,0,0,0
78924,TREASURERS,0,0,0,0,0,0,0
78925,TREASURES,0,0,0,0,0,0,0
78926,TREASURIES,0,0,0,0,0,0,0
78927,TREASURING,0,0,0,0,0,0,0
78928,TREASURY,0,0,0,0,0,0,0
78929,TREAT,0,0,0,0,0,0,0
78930,TREATABILITY,0,0,0,0,0,0,0
78931,TREATABLE,0,0,0,0,0,0,0
78932,TREATED,0,0,0,0,0,0,0
78933,TREATER,0,0,0,0,0,0,0
78934,TREATIES,0,0,0,0,0,0,0
78935,TREATING,0,0,0,0,0,0,0
78936,TREATISE,0,0,0,0,0,0,0
78937,TREATISES,0,0,0,0,0,0,0
78938,TREATMENT,0,0,0,0,0,0,0
78939,TREATMENTS,0,0,0,0,0,0,0
78940,TREATS,0,0,0,0,0,0,0
78941,TREATY,0,0,0,0,0,0,0
78942,TREBLE,0,0,0,0,0,0,0
78943,TREBLED,0,0,0,0,0,0,0
78944,TREBLES,0,0,0,0,0,0,0
78945,TREBLING,0,0,0,0,0,0,0
78946,TREE,0,0,0,0,0,0,0
78947,TREED,0,0,0,0,0,0,0
78948,TREEHOUSE,0,0,0,0,0,0,0
78949,TREEING,0,0,0,0,0,0,0
78950,TREELESS,0,0,0,0,0,0,0
78951,TREELIKE,0,0,0,0,0,0,0
78952,TREES,0,0,0,0,0,0,0
78953,TREETOP,0,0,0,0,0,0,0
78954,TREETOPS,0,0,0,0,0,0,0
78955,TREFOIL,0,0,0,0,0,0,0
78956,TREFOILS,0,0,0,0,0,0,0
78957,TREK,0,0,0,0,0,0,0
78958,TREKKED,0,0,0,0,0,0,0
78959,TREKKER,0,0,0,0,0,0,0
78960,TREKKERS,0,0,0,0,0,0,0
78961,TREKKING,0,0,0,0,0,0,0
78962,TREKS,0,0,0,0,0,0,0
78963,TRELLIS,0,0,0,0,0,0,0
78964,TRELLISED,0,0,0,0,0,0,0
78965,TRELLISES,0,0,0,0,0,0,0
78966,TRELLISING,0,0,0,0,0,0,0
78967,TREMATODE,0,0,0,0,0,0,0
78968,TREMATODES,0,0,0,0,0,0,0
78969,TREMBLE,0,0,0,0,0,0,0
78970,TREMBLED,0,0,0,0,0,0,0
78971,TREMBLES,0,0,0,0,0,0,0
78972,TREMBLING,0,0,0,0,0,0,0
78973,TREMENDOUS,0,2009,0,0,0,0,0
78974,TREMENDOUSLY,0,2009,0,0,0,0,0
78975,TREMOLO,0,0,0,0,0,0,0
78976,TREMOLOS,0,0,0,0,0,0,0
78977,TREMOR,0,0,0,0,0,0,0
78978,TREMORS,0,0,0,0,0,0,0
78979,TREMULOUS,0,0,0,0,0,0,0
78980,TREMULOUSLY,0,0,0,0,0,0,0
78981,TREMULOUSNESS,0,0,0,0,0,0,0
78982,TREMULOUSNESSES,0,0,0,0,0,0,0
78983,TRENCH,0,0,0,0,0,0,0
78984,TRENCHANCIES,0,0,0,0,0,0,0
78985,TRENCHANCY,0,0,0,0,0,0,0
78986,TRENCHANT,0,0,0,0,0,0,0
78987,TRENCHANTLY,0,0,0,0,0,0,0
78988,TRENCHED,0,0,0,0,0,0,0
78989,TRENCHER,0,0,0,0,0,0,0
78990,TRENCHERMAN,0,0,0,0,0,0,0
78991,TRENCHERMEN,0,0,0,0,0,0,0
78992,TRENCHERS,0,0,0,0,0,0,0
78993,TRENCHES,0,0,0,0,0,0,0
78994,TRENCHING,0,0,0,0,0,0,0
78995,TRENCHLESS,0,0,0,0,0,0,0
78996,TREND,0,0,0,0,0,0,0
78997,TRENDED,0,0,0,0,0,0,0
78998,TRENDIER,0,0,0,0,0,0,0
78999,TRENDIES,0,0,0,0,0,0,0
79000,TRENDIEST,0,0,0,0,0,0,0
79001,TRENDILY,0,0,0,0,0,0,0
79002,TRENDINESS,0,0,0,0,0,0,0
79003,TRENDINESSES,0,0,0,0,0,0,0
79004,TRENDING,0,0,0,0,0,0,0
79005,TRENDLESS,0,0,0,0,0,0,0
79006,TRENDLINE,0,0,0,0,0,0,0
79007,TRENDLINES,0,0,0,0,0,0,0
79008,TRENDS,0,0,0,0,0,0,0
79009,TRENDSETTERS,0,0,0,0,0,0,0
79010,TRENDWISE,0,0,0,0,0,0,0
79011,TRENDY,0,0,0,0,0,0,0
79012,TREPIDATION,0,0,0,0,0,0,0
79013,TREPIDATIONS,0,0,0,0,0,0,0
79014,TREPROSTINIL,0,0,0,0,0,0,0
79015,TRESPASS,0,0,0,0,0,0,0
79016,TRESPASSED,0,0,0,0,0,0,0
79017,TRESPASSER,0,0,0,0,0,0,0
79018,TRESPASSERS,0,0,0,0,0,0,0
79019,TRESPASSES,0,0,0,0,0,0,0
79020,TRESPASSING,0,0,0,0,0,0,0
79021,TRESS,0,0,0,0,0,0,0
79022,TRESSES,0,0,0,0,0,0,0
79023,TRESTLE,0,0,0,0,0,0,0
79024,TRESTLES,0,0,0,0,0,0,0
79025,TREY,0,0,0,0,0,0,0
79026,TREYS,0,0,0,0,0,0,0
79027,TRIAD,0,0,0,0,0,0,0
79028,TRIADS,0,0,0,0,0,0,0
79029,TRIAGE,0,0,0,0,0,0,0
79030,TRIAGES,0,0,0,0,0,0,0
79031,TRIAL,0,0,0,0,0,0,0
79032,TRIALED,0,0,0,0,0,0,0
79033,TRIALLED,0,0,0,0,0,0,0
79034,TRIALLING,0,0,0,0,0,0,0
79035,TRIALS,0,0,0,0,0,0,0
79036,TRIANGLE,0,0,0,0,0,0,0
79037,TRIANGLES,0,0,0,0,0,0,0
79038,TRIANGULAR,0,0,0,0,0,0,0
79039,TRIANGULARLY,0,0,0,0,0,0,0
79040,TRIANGULATE,0,0,0,0,0,0,0
79041,TRIANGULATED,0,0,0,0,0,0,0
79042,TRIANGULATES,0,0,0,0,0,0,0
79043,TRIANGULATING,0,0,0,0,0,0,0
79044,TRIANGULATION,0,0,0,0,0,0,0
79045,TRIANGULATIONS,0,0,0,0,0,0,0
79046,TRIATHLON,0,0,0,0,0,0,0
79047,TRIATHLONS,0,0,0,0,0,0,0
79048,TRIBAL,0,0,0,0,0,0,0
79049,TRIBALISM,0,0,0,0,0,0,0
79050,TRIBALISMS,0,0,0,0,0,0,0
79051,TRIBE,0,0,0,0,0,0,0
79052,TRIBES,0,0,0,0,0,0,0
79053,TRIBESMAN,0,0,0,0,0,0,0
79054,TRIBESMEN,0,0,0,0,0,0,0
79055,TRIBESWOMAN,0,0,0,0,0,0,0
79056,TRIBESWOMEN,0,0,0,0,0,0,0
79057,TRIBULATION,0,0,0,0,0,0,0
79058,TRIBULATIONS,0,0,0,0,0,0,0
79059,TRIBUNAL,0,0,0,0,0,0,0
79060,TRIBUNALS,0,0,0,0,0,0,0
79061,TRIBUNE,0,0,0,0,0,0,0
79062,TRIBUNES,0,0,0,0,0,0,0
79063,TRIBUTARIES,0,0,0,0,0,0,0
79064,TRIBUTARY,0,0,0,0,0,0,0
79065,TRIBUTE,0,0,0,0,0,0,0
79066,TRIBUTES,0,0,0,0,0,0,0
79067,TRICE,0,0,0,0,0,0,0
79068,TRICENTENNIAL,0,0,0,0,0,0,0
79069,TRICENTENNIALS,0,0,0,0,0,0,0
79070,TRICEPS,0,0,0,0,0,0,0
79071,TRICEPSES,0,0,0,0,0,0,0
79072,TRICERATOPS,0,0,0,0,0,0,0
79073,TRICERATOPSES,0,0,0,0,0,0,0
79074,TRICES,0,0,0,0,0,0,0
79075,TRICHINA,0,0,0,0,0,0,0
79076,TRICHINAE,0,0,0,0,0,0,0
79077,TRICHINAS,0,0,0,0,0,0,0
79078,TRICHINOSES,0,0,0,0,0,0,0
79079,TRICHINOSIS,0,0,0,0,0,0,0
79080,TRICK,0,0,0,0,0,0,0
79081,TRICKED,0,0,0,0,0,0,0
79082,TRICKERIES,0,0,0,0,0,0,0
79083,TRICKERY,0,0,0,0,0,0,0
79084,TRICKIER,0,0,0,0,0,0,0
79085,TRICKIEST,0,0,0,0,0,0,0
79086,TRICKILY,0,0,0,0,0,0,0
79087,TRICKINESS,0,0,0,0,0,0,0
79088,TRICKINESSES,0,0,0,0,0,0,0
79089,TRICKING,0,0,0,0,0,0,0
79090,TRICKLE,0,0,0,0,0,0,0
79091,TRICKLED,0,0,0,0,0,0,0
79092,TRICKLES,0,0,0,0,0,0,0
79093,TRICKLING,0,0,0,0,0,0,0
79094,TRICKS,0,0,0,0,0,0,0
79095,TRICKSTER,0,0,0,0,0,0,0
79096,TRICKSTERS,0,0,0,0,0,0,0
79097,TRICKY,0,0,0,0,0,0,0
79098,TRICOLOR,0,0,0,0,0,0,0
79099,TRICOLORS,0,0,0,0,0,0,0
79100,TRICOLOUR,0,0,0,0,0,0,0
79101,TRICOLOURS,0,0,0,0,0,0,0
79102,TRICYCLE,0,0,0,0,0,0,0
79103,TRICYCLES,0,0,0,0,0,0,0
79104,TRIDENT,0,0,0,0,0,0,0
79105,TRIDENTS,0,0,0,0,0,0,0
79106,TRIED,0,0,0,0,0,0,0
79107,TRIENNIAL,0,0,0,0,0,0,0
79108,TRIENNIALLY,0,0,0,0,0,0,0
79109,TRIENNIALS,0,0,0,0,0,0,0
79110,TRIER,0,0,0,0,0,0,0
79111,TRIERS,0,0,0,0,0,0,0
79112,TRIES,0,0,0,0,0,0,0
79113,TRIFECTA,0,0,0,0,0,0,0
79114,TRIFLE,0,0,0,0,0,0,0
79115,TRIFLED,0,0,0,0,0,0,0
79116,TRIFLER,0,0,0,0,0,0,0
79117,TRIFLERS,0,0,0,0,0,0,0
79118,TRIFLES,0,0,0,0,0,0,0
79119,TRIFLING,0,0,0,0,0,0,0
79120,TRIFOCALS,0,0,0,0,0,0,0
79121,TRIG,0,0,0,0,0,0,0
79122,TRIGGER,0,0,0,0,0,0,0
79123,TRIGGERED,0,0,0,0,0,0,0
79124,TRIGGERING,0,0,0,0,0,0,0
79125,TRIGGERS,0,0,0,0,0,0,0
79126,TRIGLYCERIDE,0,0,0,0,0,0,0
79127,TRIGLYCERIDES,0,0,0,0,0,0,0
79128,TRIGONOMETRIC,0,0,0,0,0,0,0
79129,TRIGONOMETRICAL,0,0,0,0,0,0,0
79130,TRIGONOMETRIES,0,0,0,0,0,0,0
79131,TRIGONOMETRY,0,0,0,0,0,0,0
79132,TRIGS,0,0,0,0,0,0,0
79133,TRIKE,0,0,0,0,0,0,0
79134,TRIKES,0,0,0,0,0,0,0
79135,TRILATERAL,0,0,0,0,0,0,0
79136,TRILBIES,0,0,0,0,0,0,0
79137,TRILBY,0,0,0,0,0,0,0
79138,TRILL,0,0,0,0,0,0,0
79139,TRILLED,0,0,0,0,0,0,0
79140,TRILLING,0,0,0,0,0,0,0
79141,TRILLION,0,0,0,0,0,0,0
79142,TRILLIONS,0,0,0,0,0,0,0
79143,TRILLIONTH,0,0,0,0,0,0,0
79144,TRILLIONTHS,0,0,0,0,0,0,0
79145,TRILLIUM,0,0,0,0,0,0,0
79146,TRILLIUMS,0,0,0,0,0,0,0
79147,TRILLS,0,0,0,0,0,0,0
79148,TRILOBITE,0,0,0,0,0,0,0
79149,TRILOBITES,0,0,0,0,0,0,0
79150,TRILOGIES,0,0,0,0,0,0,0
79151,TRILOGY,0,0,0,0,0,0,0
79152,TRIM,0,0,0,0,0,0,0
79153,TRIMARAN,0,0,0,0,0,0,0
79154,TRIMARANS,0,0,0,0,0,0,0
79155,TRIMESTER,0,0,0,0,0,0,0
79156,TRIMESTERS,0,0,0,0,0,0,0
79157,TRIMLY,0,0,0,0,0,0,0
79158,TRIMMED,0,0,0,0,0,0,0
79159,TRIMMER,0,0,0,0,0,0,0
79160,TRIMMERS,0,0,0,0,0,0,0
79161,TRIMMEST,0,0,0,0,0,0,0
79162,TRIMMING,0,0,0,0,0,0,0
79163,TRIMMINGS,0,0,0,0,0,0,0
79164,TRIMNESS,0,0,0,0,0,0,0
79165,TRIMNESSES,0,0,0,0,0,0,0
79166,TRIMONTHLY,0,0,0,0,0,0,0
79167,TRIMS,0,0,0,0,0,0,0
79168,TRINITIES,0,0,0,0,0,0,0
79169,TRINITROTOLUENE,0,0,0,0,0,0,0
79170,TRINITROTOLUENES,0,0,0,0,0,0,0
79171,TRINITY,0,0,0,0,0,0,0
79172,TRINKET,0,0,0,0,0,0,0
79173,TRINKETS,0,0,0,0,0,0,0
79174,TRIO,0,0,0,0,0,0,0
79175,TRIOS,0,0,0,0,0,0,0
79176,TRIP,0,0,0,0,0,0,0
79177,TRIPARTITE,0,0,0,0,0,0,0
79178,TRIPE,0,0,0,0,0,0,0
79179,TRIPES,0,0,0,0,0,0,0
79180,TRIPLE,0,0,0,0,0,0,0
79181,TRIPLED,0,0,0,0,0,0,0
79182,TRIPLES,0,0,0,0,0,0,0
79183,TRIPLET,0,0,0,0,0,0,0
79184,TRIPLETS,0,0,0,0,0,0,0
79185,TRIPLEX,0,0,0,0,0,0,0
79186,TRIPLEXES,0,0,0,0,0,0,0
79187,TRIPLICATE,0,0,0,0,0,0,0
79188,TRIPLICATED,0,0,0,0,0,0,0
79189,TRIPLICATES,0,0,0,0,0,0,0
79190,TRIPLICATING,0,0,0,0,0,0,0
79191,TRIPLING,0,0,0,0,0,0,0
79192,TRIPLY,0,0,0,0,0,0,0
79193,TRIPOD,0,0,0,0,0,0,0
79194,TRIPODAL,0,0,0,0,0,0,0
79195,TRIPODS,0,0,0,0,0,0,0
79196,TRIPPED,0,0,0,0,0,0,0
79197,TRIPPER,0,0,0,0,0,0,0
79198,TRIPPERS,0,0,0,0,0,0,0
79199,TRIPPING,0,0,0,0,0,0,0
79200,TRIPS,0,0,0,0,0,0,0
79201,TRIPTAN,0,0,0,0,0,0,0
79202,TRIPTYCH,0,0,0,0,0,0,0
79203,TRIPTYCHS,0,0,0,0,0,0,0
79204,TRIREME,0,0,0,0,0,0,0
79205,TRIREMES,0,0,0,0,0,0,0
79206,TRISECT,0,0,0,0,0,0,0
79207,TRISECTED,0,0,0,0,0,0,0
79208,TRISECTING,0,0,0,0,0,0,0
79209,TRISECTION,0,0,0,0,0,0,0
79210,TRISECTIONS,0,0,0,0,0,0,0
79211,TRISECTS,0,0,0,0,0,0,0
79212,TRITE,0,0,0,0,0,0,0
79213,TRITELY,0,0,0,0,0,0,0
79214,TRITENESS,0,0,0,0,0,0,0
79215,TRITENESSES,0,0,0,0,0,0,0
79216,TRITER,0,0,0,0,0,0,0
79217,TRITEST,0,0,0,0,0,0,0
79218,TRITIUM,0,0,0,0,0,0,0
79219,TRITIUMS,0,0,0,0,0,0,0
79220,TRIUMPH,0,0,0,0,0,0,0
79221,TRIUMPHAL,0,0,0,0,0,0,0
79222,TRIUMPHANT,0,0,0,0,0,0,0
79223,TRIUMPHANTLY,0,0,0,0,0,0,0
79224,TRIUMPHED,0,0,0,0,0,0,0
79225,TRIUMPHING,0,0,0,0,0,0,0
79226,TRIUMPHS,0,0,0,0,0,0,0
79227,TRIUMVIR,0,0,0,0,0,0,0
79228,TRIUMVIRATE,0,0,0,0,0,0,0
79229,TRIUMVIRATES,0,0,0,0,0,0,0
79230,TRIUMVIRS,0,0,0,0,0,0,0
79231,TRIVALENT,0,0,0,0,0,0,0
79232,TRIVET,0,0,0,0,0,0,0
79233,TRIVETS,0,0,0,0,0,0,0
79234,TRIVIA,0,0,0,0,0,0,0
79235,TRIVIAL,0,0,0,0,0,0,0
79236,TRIVIALITIES,0,0,0,0,0,0,0
79237,TRIVIALITY,0,0,0,0,0,0,0
79238,TRIVIALIZATION,0,0,0,0,0,0,0
79239,TRIVIALIZATIONS,0,0,0,0,0,0,0
79240,TRIVIALIZE,0,0,0,0,0,0,0
79241,TRIVIALIZED,0,0,0,0,0,0,0
79242,TRIVIALIZES,0,0,0,0,0,0,0
79243,TRIVIALIZING,0,0,0,0,0,0,0
79244,TRIVIALLY,0,0,0,0,0,0,0
79245,TRIVIUM,0,0,0,0,0,0,0
79246,TROCHAIC,0,0,0,0,0,0,0
79247,TROCHEE,0,0,0,0,0,0,0
79248,TROCHEES,0,0,0,0,0,0,0
79249,TROD,0,0,0,0,0,0,0
79250,TRODDEN,0,0,0,0,0,0,0
79251,TROGLODYTE,0,0,0,0,0,0,0
79252,TROGLODYTES,0,0,0,0,0,0,0
79253,TROIKA,0,0,0,0,0,0,0
79254,TROIKAS,0,0,0,0,0,0,0
79255,TROLL,0,0,0,0,0,0,0
79256,TROLLED,0,0,0,0,0,0,0
79257,TROLLEY,0,0,0,0,0,0,0
